id,x-ini,y-ini,x-goal,y-goal,x-end,y-end,L0-path,L1-path,td,tsh,zt,C
(adult 314),222,-67,152,-31,152,-31,109,109,9,17.4,-99,0
(adult 2640),146,-69,152,-31,152,-31,41,41,14,17.4,-99,0
(adult 1488),68,-121,135,-31,135,-31,112,112,9,17.4,-99,0
(adult 547),155,-112,152,-31,152,-31,113,113,9,17.4,-99,0
(adult 1582),138,-73,135,-31,135,-31,46,46,14,17.4,-99,0
(adult 338),133,-118,135,-31,135,-31,101,101,10,17.5,-99,0
(adult 2248),63,-108,135,-31,135,-31,113,113,9,17.5,-99,0
(adult 375),186,-143,152,-31,152,-31,119,119,8,17.6,-99,0
(adult 1159),211,-121,152,-31,152,-31,110,110,9,17.6,-99,0
(adult 280),173,-86,152,-31,152,-31,54,54,13,17.6,-99,0
(adult 2104),146,-125,152,-31,152,-31,144,144,7,17.6,-99,0
(adult 1458),130,-39,135,-31,135,-31,8,8,17,17.6,-99,0
(adult 2305),70,-20,135,-31,135,-31,67,67,13,17.6,-99,0
(adult 2574),137,-63,135,-31,135,-31,35,35,15,17.7,-99,0
(adult 523),177,-69,152,-31,152,-31,46,46,14,17.7,-99,0
(adult 37),55,-186,135,-31,135,-31,161,161,5,17.7,-99,0
(adult 623),175,-74,152,-31,152,-31,46,46,14,17.7,-99,0
(adult 2525),68,-98,135,-31,135,-31,104,104,10,17.7,-99,0
(adult 1698),127,-136,135,-31,135,-31,112,112,9,17.7,-99,0
(adult 2479),160,-99,152,-31,152,-31,103,103,10,17.7,-99,0
(adult 663),142,-127,135,-31,135,-31,148,148,7,17.7,-99,0
(adult 1612),128,-63,135,-31,135,-31,51,51,14,17.8,-99,0
(adult 1791),149,-84,152,-31,152,-31,64,64,13,17.8,-99,0
(adult 2317),107,-65,135,-31,135,-31,52,52,14,17.8,-99,0
(adult 1960),99,-210,135,-31,135,-31,179,179,4,17.8,-99,0
(adult 584),40,-153,135,-31,135,-31,158,158,6,17.8,-99,0
(adult 633),94,-211,135,-31,135,-31,182,182,4,17.8,-99,0
(adult 1677),209,-26,152,-31,152,-31,199,199,4,17.8,-99,0
(adult 2027),80,-80,135,-31,135,-31,75,75,12,17.8,-99,0
(adult 182),112,-59,135,-31,135,-31,39,39,15,17.9,-99,0
(adult 1699),99,-42,135,-31,135,-31,38,38,15,17.9,-99,0
(car 2728),59,-44,16,-2,16,-2,74,74,17,17.9,-99,0
(adult 2684),6,-22,135,-31,135,-31,139,139,8,17.9,-99,0
(adult 997),201,-53,152,-31,152,-31,65,65,13,17.9,-99,0
(adult 1173),118,-134,135,-31,135,-31,107,107,10,17.9,-99,0
(adult 378),153,-82,152,-31,152,-31,67,67,13,17.9,-99,0
(adult 1599),227,-60,152,-31,152,-31,116,116,9,18,-99,0
(adult 2457),157,-123,152,-31,152,-31,122,122,9,18,-99,0
(adult 1433),130,-113,135,-31,135,-31,96,96,11,18,-99,0
(adult 1280),80,-129,135,-31,135,-31,123,123,9,18.1,-99,0
(adult 598),161,-110,152,-31,152,-31,109,109,10,18.1,-99,0
(adult 2708),86,-133,135,-31,135,-31,124,124,9,18.1,-99,0
(adult 43),165,-106,152,-31,152,-31,110,110,10,18.1,-99,0
(adult 1732),148,-59,152,-31,152,-31,39,39,15,18.1,-99,0
(adult 13),235,-116,152,-31,152,-31,157,157,6,18.1,-99,0
(adult 1933),175,-149,152,-31,152,-31,176,176,5,18.1,-99,0
(adult 2606),202,-98,152,-31,152,-31,76,76,12,18.1,-99,0
(adult 1356),161,-42,152,-31,152,-31,13,13,17,18.1,-99,0
(adult 735),140,-83,135,-31,135,-31,55,55,14,18.1,-99,0
(adult 2338),124,-152,135,-31,135,-31,125,125,9,18.2,-99,0
(adult 1876),211,-88,152,-31,152,-31,90,90,11,18.2,-99,0
(adult 1565),143,-82,135,-31,135,-31,58,58,14,18.2,-99,0
(adult 653),49,-144,135,-31,135,-31,137,137,8,18.2,-99,0
(adult 55),196,-137,152,-31,152,-31,133,133,8,18.2,-99,0
(adult 615),87,-118,135,-31,135,-31,113,113,10,18.2,-99,0
(adult 2250),124,-153,135,-31,135,-31,125,125,9,18.2,-99,0
(adult 241),184,-51,152,-31,152,-31,66,66,13,18.3,-99,0
(adult 535),203,-90,152,-31,152,-31,78,78,12,18.3,-99,0
(adult 411),122,-74,135,-31,135,-31,58,58,14,18.3,-99,0
(adult 634),210,-67,152,-31,152,-31,91,91,11,18.3,-99,0
(adult 2370),90,-83,135,-31,135,-31,72,72,13,18.3,-99,0
(adult 2476),212,-69,152,-31,152,-31,93,93,11,18.4,-99,0
(adult 1282),222,-51,152,-31,152,-31,120,120,9,18.4,-99,0
(adult 1757),225,-97,152,-31,152,-31,107,107,10,18.4,-99,0
(adult 668),124,-155,135,-31,135,-31,126,126,9,18.4,-99,0
(adult 2138),217,-44,152,-31,152,-31,109,109,10,18.5,-99,0
(adult 773),138,-165,135,-31,135,-31,170,170,6,18.5,-99,0
(adult 2419),174,-86,152,-31,152,-31,54,54,14,18.5,-99,0
(adult 710),100,-74,135,-31,135,-31,61,61,14,18.6,-99,0
(adult 2143),30,-188,135,-31,135,-31,196,196,4,18.6,-99,0
(adult 749),116,-130,135,-31,135,-31,103,103,11,18.6,-99,0
(adult 2117),184,-32,152,-31,152,-31,34,34,16,18.6,-99,0
(adult 509),157,-64,152,-31,152,-31,48,48,15,18.7,-99,0
(adult 1875),131,-89,135,-31,135,-31,61,61,14,18.7,-99,0
(adult 1607),160,-102,152,-31,152,-31,103,103,11,18.7,-99,0
(adult 2017),223,-60,152,-31,152,-31,114,114,10,18.7,-99,0
(adult 2024),136,-170,135,-31,135,-31,177,177,6,18.8,-99,0
(adult 464),132,-94,135,-31,135,-31,78,78,13,18.8,-99,0
(adult 1262),130,-64,135,-31,135,-31,51,51,15,18.8,-99,0
(adult 1578),141,-151,135,-31,135,-31,157,157,7,18.8,-99,0
(adult 139),237,-112,152,-31,152,-31,153,153,7,18.8,-99,0
(adult 2455),76,-144,135,-31,135,-31,135,135,9,18.8,-99,0
(adult 911),221,-46,152,-31,152,-31,111,111,10,18.9,-99,0
(adult 2465),129,-121,135,-31,135,-31,105,105,11,18.9,-99,0
(adult 2488),210,-87,152,-31,152,-31,86,86,12,18.9,-99,0
(adult 1118),141,-101,135,-31,135,-31,94,94,12,18.9,-99,0
(adult 1251),163,-100,152,-31,152,-31,103,103,11,18.9,-99,0
(adult 53),177,-75,152,-31,152,-31,48,48,15,18.9,-99,0
(adult 2046),46,-182,135,-31,135,-31,173,173,6,19,-99,0
(adult 694),182,-115,152,-31,152,-31,89,89,12,19,-99,0
(adult 41),204,-110,152,-31,152,-31,88,88,12,19,-99,0
(adult 967),94,-30,135,-31,135,-31,41,41,16,19,-99,0
(adult 679),199,-46,152,-31,152,-31,51,51,15,19,-99,0
(adult 2012),123,-189,135,-31,135,-31,204,204,4,19,-99,0
(adult 2550),41,-163,135,-31,135,-31,177,177,6,19,-99,0
(adult 792),141,-135,135,-31,135,-31,150,150,8,19.1,-99,0
(adult 1792),150,-86,152,-31,152,-31,68,68,14,19.1,-99,0
(adult 1916),185,-151,152,-31,152,-31,143,143,8,19.1,-99,0
(adult 2060),96,-19,135,-31,135,-31,43,43,16,19.1,-99,0
(adult 1776),167,-68,152,-31,152,-31,39,39,16,19.1,-99,0
(adult 369),203,-113,152,-31,152,-31,92,92,12,19.2,-99,0
(adult 1134),129,-44,135,-31,135,-31,15,15,18,19.2,-99,0
(adult 730),194,-127,152,-31,152,-31,105,105,11,19.3,-99,0
(adult 1623),125,-99,135,-31,135,-31,71,71,14,19.3,-99,0
(adult 524),166,-71,152,-31,152,-31,58,58,15,19.3,-99,0
(adult 2144),230,-62,152,-31,152,-31,119,119,10,19.3,-99,0
(adult 1451),227,-88,152,-31,152,-31,108,108,11,19.3,-99,0
(adult 1270),152,-60,152,-31,152,-31,42,42,16,19.4,-99,0
(adult 172),237,-76,152,-31,152,-31,122,122,10,19.4,-99,0
(adult 339),55,-130,135,-31,135,-31,124,124,10,19.4,-99,0
(adult 2383),129,-149,135,-31,135,-31,126,126,10,19.4,-99,0
(adult 2495),227,-89,152,-31,152,-31,108,108,11,19.4,-99,0
(adult 1419),29,-183,135,-31,135,-31,193,193,5,19.4,-99,0
(adult 1824),125,-22,135,-31,135,-31,60,60,15,19.5,-99,0
(adult 502),33,-188,135,-31,135,-31,193,193,5,19.5,-99,0
(adult 2613),194,-95,152,-31,152,-31,68,68,14,19.6,-99,0
(adult 1168),27,-186,135,-31,135,-31,195,195,5,19.6,-99,0
(adult 23),103,-100,135,-31,135,-31,91,91,13,19.6,-99,0
(adult 433),201,-128,152,-31,152,-31,109,109,11,19.6,-99,0
(adult 1983),112,-48,135,-31,135,-31,36,36,17,19.6,-99,0
(adult 1521),78,-97,135,-31,135,-31,90,90,13,19.6,-99,0
(adult 1343),199,-57,152,-31,152,-31,61,61,15,19.6,-99,0
(adult 2063),54,-124,135,-31,135,-31,130,130,10,19.7,-99,0
(adult 1976),150,-133,152,-31,152,-31,143,143,9,19.7,-99,0
(adult 631),138,-63,135,-31,135,-31,36,36,17,19.7,-99,0
(adult 1907),211,-92,152,-31,152,-31,85,85,13,19.7,-99,0
(adult 995),42,-157,135,-31,135,-31,172,172,7,19.7,-99,0
(adult 1811),178,-67,152,-31,152,-31,47,47,16,19.8,-99,0
(adult 2560),70,-164,135,-31,135,-31,138,138,9,19.8,-99,0
(adult 1241),150,-85,152,-31,152,-31,65,65,15,19.9,-99,0
(adult 408),177,-144,152,-31,152,-31,145,145,9,19.9,-99,0
(adult 865),210,-106,152,-31,152,-31,85,85,13,19.9,-99,0
(adult 1011),74,-87,135,-31,135,-31,92,92,13,19.9,-99,0
(adult 1380),57,-115,135,-31,135,-31,121,121,11,19.9,-99,0
(car 2768),99,-26,16,-2,16,-2,84,84,19,19.9,-99,0
(adult 1696),198,-46,152,-31,152,-31,50,50,16,19.9,-99,0
(adult 200),77,-116,135,-31,135,-31,123,123,11,19.9,-99,0
(adult 463),182,-115,152,-31,152,-31,89,89,13,20,-99,0
(car 2775),93,-220,1,-160,1,-160,172,172,18,20,-99,0
(adult 613),28,-170,135,-31,135,-31,176,176,7,20,-99,0
(adult 243),169,-52,152,-31,152,-31,38,38,17,20,-99,0
(adult 1365),157,-170,152,-31,152,-31,165,165,7,20,-99,0
(adult 132),193,-125,152,-31,152,-31,103,103,12,20,-99,0
(adult 2372),168,-143,152,-31,152,-31,145,145,9,20,-99,0
(adult 817),214,-60,152,-31,152,-31,115,115,11,20.1,-99,0
(adult 440),224,-7,152,-31,152,-31,192,192,7,20.1,-99,0
(adult 854),109,-78,135,-31,135,-31,69,69,15,20.1,-99,0
(adult 968),144,-103,152,-31,152,-31,94,94,13,20.1,-99,0
(adult 1319),100,-221,135,-31,135,-31,204,204,5,20.1,-99,0
(adult 1940),234,-113,152,-31,152,-31,155,155,8,20.1,-99,0
(adult 1026),104,-83,135,-31,135,-31,70,70,15,20.1,-99,0
(adult 757),215,-56,152,-31,152,-31,115,115,11,20.1,-99,0
(adult 2229),150,-89,152,-31,152,-31,82,82,14,20.1,-99,0
(adult 1397),172,-66,152,-31,152,-31,39,39,17,20.2,-99,0
(adult 983),248,-83,152,-31,152,-31,133,133,10,20.2,-99,0
(adult 980),45,-150,135,-31,135,-31,164,164,8,20.2,-99,0
(adult 166),132,-104,135,-31,135,-31,84,84,14,20.2,-99,0
(adult 902),30,-214,135,-31,135,-31,201,201,5,20.2,-99,0
(adult 2500),62,-159,135,-31,135,-31,151,151,9,20.2,-99,0
(adult 2522),193,-32,152,-31,152,-31,42,42,17,20.2,-99,0
(adult 66),45,-38,135,-31,135,-31,96,96,13,20.3,-99,0
(adult 1313),224,-79,152,-31,152,-31,107,107,12,20.3,-99,0
(adult 1984),104,-34,135,-31,135,-31,34,34,18,20.3,-99,0
(adult 2659),99,-111,135,-31,135,-31,100,100,13,20.4,-99,0
(adult 897),23,-214,135,-31,135,-31,231,231,3,20.4,-99,0
(adult 570),66,-121,135,-31,135,-31,114,114,12,20.5,-99,0
(adult 1927),173,-152,152,-31,152,-31,152,152,9,20.5,-99,0
(adult 1859),192,-135,152,-31,152,-31,135,135,10,20.5,-99,0
(adult 425),193,-132,152,-31,152,-31,135,135,10,20.5,-99,0
(adult 1719),151,-58,152,-31,152,-31,42,42,17,20.5,-99,0
(adult 1170),192,-142,152,-31,152,-31,121,121,11,20.5,-99,0
(adult 2719),175,-125,152,-31,152,-31,95,95,13,20.6,-99,0
(adult 417),145,-121,152,-31,152,-31,116,116,12,20.6,-99,0
(adult 1572),163,-143,152,-31,152,-31,143,143,10,20.6,-99,0
(adult 544),188,-109,152,-31,152,-31,79,79,14,20.6,-99,0
(adult 840),149,-49,152,-31,152,-31,21,21,19,20.6,-99,0
(adult 150),92,-70,135,-31,135,-31,62,62,16,20.6,-99,0
(adult 1801),43,-157,135,-31,135,-31,171,171,8,20.7,-99,0
(adult 1003),196,-95,152,-31,152,-31,70,70,15,20.7,-99,0
(adult 62),229,-82,152,-31,152,-31,112,112,12,20.7,-99,0
(car 2771),215,-45,16,-2,16,-2,237,237,18,20.7,-99,0
(adult 1764),122,-55,135,-31,135,-31,49,49,17,20.7,-99,0
(adult 616),189,-46,152,-31,152,-31,58,58,16,20.7,-99,0
(adult 315),176,-56,152,-31,152,-31,44,44,17,20.8,-99,0
(adult 890),78,-151,135,-31,135,-31,124,124,11,20.8,-99,0
(adult 2726),126,-38,135,-31,135,-31,10,10,20,20.8,-99,0
(adult 1992),135,-59,135,-31,135,-31,37,37,18,20.8,-99,0
(adult 466),88,-63,135,-31,135,-31,65,65,16,20.8,-99,0
(adult 1911),211,-124,152,-31,152,-31,112,112,12,20.8,-99,0
(adult 30),156,-93,152,-31,152,-31,79,79,15,20.9,-99,0
(adult 276),112,-60,135,-31,135,-31,39,39,18,20.9,-99,0
(adult 665),82,-124,135,-31,135,-31,122,122,12,20.9,-99,0
(adult 1519),151,-123,152,-31,152,-31,121,121,12,20.9,-99,0
(adult 1242),87,-132,135,-31,135,-31,122,122,12,20.9,-99,0
(adult 2397),221,-38,152,-31,152,-31,115,115,12,20.9,-99,0
(adult 1804),165,-113,152,-31,152,-31,120,120,12,20.9,-99,0
(adult 102),202,-41,152,-31,152,-31,47,47,17,20.9,-99,0
(adult 1524),105,-196,135,-31,135,-31,174,174,8,20.9,-99,0
(adult 2276),216,-62,152,-31,152,-31,115,115,12,21,-99,0
(adult 1662),147,-64,152,-31,152,-31,39,39,18,21,-99,0
(adult 2428),206,-68,152,-31,152,-31,89,89,14,21,-99,0
(adult 1608),87,-73,135,-31,135,-31,66,66,16,21,-99,0
(adult 1918),56,-157,135,-31,135,-31,160,160,9,21,-99,0
(adult 296),201,-93,152,-31,152,-31,75,75,15,21,-99,0
(adult 275),98,-60,135,-31,135,-31,56,56,17,21.1,-99,0
(adult 2203),75,-148,135,-31,135,-31,138,138,11,21.1,-99,0
(adult 1603),158,-74,152,-31,152,-31,52,52,17,21.2,-99,0
(adult 1114),142,-75,135,-31,135,-31,55,55,17,21.2,-99,0
(adult 2410),81,-101,135,-31,135,-31,97,97,14,21.2,-99,0
(adult 2601),235,-44,152,-31,152,-31,135,135,11,21.2,-99,0
(adult 2186),236,-44,152,-31,152,-31,135,135,11,21.3,-99,0
(adult 2115),140,-85,135,-31,135,-31,55,55,17,21.3,-99,0
(adult 2610),172,-93,152,-31,152,-31,85,85,15,21.3,-99,0
(adult 1900),27,-178,135,-31,135,-31,192,192,7,21.3,-99,0
(adult 1702),190,-152,152,-31,152,-31,148,148,10,21.4,-99,0
(adult 485),170,-71,152,-31,152,-31,43,43,18,21.4,-99,0
(adult 678),34,-185,135,-31,135,-31,192,192,7,21.4,-99,0
(adult 1889),199,-116,152,-31,152,-31,95,95,14,21.4,-99,0
(adult 2678),83,-139,135,-31,135,-31,128,128,12,21.4,-99,0
(adult 40),29,-183,135,-31,135,-31,193,193,7,21.4,-99,0
(adult 647),225,-77,152,-31,152,-31,108,108,13,21.4,-99,0
(adult 77),77,-136,135,-31,135,-31,129,129,12,21.5,-99,0
(adult 252),119,-114,135,-31,135,-31,85,85,15,21.5,-99,0
(adult 1953),209,-64,152,-31,152,-31,95,95,14,21.5,-99,0
(adult 34),225,-49,152,-31,152,-31,123,123,12,21.5,-99,0
(adult 1405),138,-59,135,-31,135,-31,33,33,19,21.5,-99,0
(adult 2681),184,-76,152,-31,152,-31,57,57,17,21.5,-99,0
(adult 806),91,-30,135,-31,135,-31,46,46,18,21.5,-99,0
(adult 1363),122,-27,135,-31,135,-31,17,17,20,21.5,-99,0
(car 2743),10,-199,1,-160,1,-160,47,47,21,21.6,-99,0
(adult 160),122,-54,135,-31,135,-31,33,33,19,21.6,-99,0
(adult 1752),180,-73,152,-31,152,-31,55,55,17,21.6,-99,0
(adult 1222),59,-160,135,-31,135,-31,155,155,10,21.6,-99,0
(adult 1392),207,-94,152,-31,152,-31,81,81,15,21.6,-99,0
(adult 2028),232,-58,152,-31,152,-31,138,138,11,21.6,-99,0
(adult 2257),176,-125,152,-31,152,-31,95,95,14,21.6,-99,0
(adult 1153),198,-57,152,-31,152,-31,61,61,17,21.6,-99,0
(adult 754),208,-24,152,-31,152,-31,198,198,8,21.6,-99,0
(adult 221),162,-62,152,-31,152,-31,33,33,19,21.6,-99,0
(adult 1872),56,-124,135,-31,135,-31,128,128,12,21.6,-99,0
(adult 697),172,-126,152,-31,152,-31,98,98,14,21.7,-99,0
(adult 962),73,-125,135,-31,135,-31,132,132,12,21.7,-99,0
(adult 2033),218,-40,152,-31,152,-31,113,113,13,21.7,-99,0
(adult 117),151,-144,152,-31,152,-31,145,145,11,21.7,-99,0
(adult 1038),149,-122,152,-31,152,-31,117,117,13,21.7,-99,0
(adult 1491),113,-206,135,-31,135,-31,185,185,8,21.7,-99,0
(adult 222),155,-89,152,-31,152,-31,78,78,16,21.8,-99,0
(adult 122),190,-149,152,-31,152,-31,141,141,11,21.8,-99,0
(adult 244),44,-163,135,-31,135,-31,172,172,9,21.8,-99,0
(adult 1279),52,-136,135,-31,135,-31,130,130,12,21.8,-99,0
(adult 390),218,-75,152,-31,152,-31,101,101,14,21.8,-99,0
(adult 1062),39,-178,135,-31,135,-31,184,184,8,21.8,-99,0
(adult 2165),35,-185,135,-31,135,-31,184,184,8,21.9,-99,0
(adult 105),179,-143,152,-31,152,-31,147,147,11,21.9,-99,0
(car 2734),56,-112,1,-160,1,-160,83,83,21,22,-99,0
(adult 2632),78,-112,135,-31,135,-31,122,122,13,22,-99,0
(adult 1915),227,-61,152,-31,152,-31,116,116,13,22,-99,0
(adult 2213),94,-82,135,-31,135,-31,69,69,17,22,-99,0
(adult 2503),40,-155,135,-31,135,-31,160,160,10,22,-99,0
(adult 2444),94,-204,135,-31,135,-31,175,175,9,22.1,-99,0
(adult 1887),169,-152,152,-31,152,-31,163,163,10,22.1,-99,0
(adult 1615),132,-106,135,-31,135,-31,95,95,15,22.1,-99,0
(adult 2226),63,-153,135,-31,135,-31,150,150,11,22.1,-99,0
(adult 1520),180,-148,152,-31,152,-31,177,177,9,22.1,-99,0
(adult 1705),111,-63,135,-31,135,-31,43,43,19,22.1,-99,0
(adult 452),169,-148,152,-31,152,-31,149,149,11,22.1,-99,0
(adult 1139),194,-155,152,-31,152,-31,146,146,11,22.2,-99,0
(adult 1842),36,-198,135,-31,135,-31,189,189,8,22.2,-99,0
(adult 794),50,-23,135,-31,135,-31,91,91,16,22.3,-99,0
(adult 764),200,-52,152,-31,152,-31,56,56,18,22.3,-99,0
(adult 2052),197,-53,152,-31,152,-31,57,57,18,22.4,-99,0
(adult 1158),122,-125,135,-31,135,-31,108,108,14,22.4,-99,0
(adult 2578),46,-43,135,-31,135,-31,97,97,15,22.4,-99,0
(adult 2556),202,-102,152,-31,152,-31,77,77,16,22.4,-99,0
(car 2774),107,-170,1,-160,1,-160,123,123,21,22.4,-99,0
(adult 2094),194,-85,152,-31,152,-31,67,67,17,22.4,-99,0
(adult 2429),65,-107,135,-31,135,-31,111,111,14,22.4,-99,0
(adult 1541),89,-79,135,-31,135,-31,72,72,17,22.4,-99,0
(adult 2130),217,-44,152,-31,152,-31,109,109,14,22.5,-99,0
(adult 2190),211,-74,152,-31,152,-31,95,95,15,22.5,-99,0
(adult 1558),129,-96,135,-31,135,-31,75,75,17,22.5,-99,0
(adult 2498),40,-151,135,-31,135,-31,155,155,11,22.5,-99,0
(adult 1068),100,-50,135,-31,135,-31,48,48,19,22.5,-99,0
(adult 73),240,-74,152,-31,152,-31,125,125,13,22.5,-99,0
(adult 1750),13,-210,135,-31,135,-31,221,221,6,22.6,-99,0
(adult 937),154,-115,152,-31,152,-31,115,115,14,22.6,-99,0
(adult 1331),84,-115,135,-31,135,-31,116,116,14,22.6,-99,0
(adult 2205),216,-94,152,-31,152,-31,96,96,15,22.6,-99,0
(adult 2420),215,-103,152,-31,152,-31,95,95,15,22.6,-99,0
(adult 874),85,-125,135,-31,135,-31,117,117,14,22.6,-99,0
(adult 1438),122,-54,135,-31,135,-31,33,33,20,22.6,-99,0
(adult 89),83,-82,135,-31,135,-31,75,75,17,22.6,-99,0
(adult 2665),120,-159,135,-31,135,-31,132,132,13,22.6,-99,0
(adult 769),195,-108,152,-31,152,-31,81,81,16,22.6,-99,0
(adult 991),123,-193,135,-31,135,-31,202,202,8,22.6,-99,0
(adult 2415),242,-57,152,-31,152,-31,139,139,12,22.7,-99,0
(car 2746),140,-64,16,-2,16,-2,149,149,21,22.7,-99,0
(adult 681),61,-137,135,-31,135,-31,145,145,12,22.7,-99,0
(adult 358),204,-105,152,-31,152,-31,84,84,16,22.7,-99,0
(adult 1581),197,-59,152,-31,152,-31,63,63,18,22.7,-99,0
(adult 1525),6,-19,135,-31,135,-31,136,136,13,22.7,-99,0
(adult 2598),208,-25,152,-31,152,-31,199,199,9,22.7,-99,0
(adult 2272),134,-18,135,-31,135,-31,69,69,18,22.7,-99,0
(adult 994),33,-167,135,-31,135,-31,172,172,10,22.8,-99,0
(adult 1306),130,-23,135,-31,135,-31,65,65,18,22.8,-99,0
(adult 1873),95,-29,135,-31,135,-31,40,40,20,22.9,-99,0
(adult 1194),180,-70,152,-31,152,-31,48,48,19,22.9,-99,0
(adult 2582),61,-143,135,-31,135,-31,149,149,12,23,-99,0
(adult 191),221,-57,152,-31,152,-31,117,117,14,23,-99,0
(adult 1803),201,-24,152,-31,152,-31,52,52,19,23,-99,0
(adult 867),152,-55,152,-31,152,-31,25,25,21,23,-99,0
(adult 1127),142,-50,135,-31,135,-31,25,25,21,23,-99,0
(adult 1945),32,-175,135,-31,135,-31,187,187,9,23,-99,0
(adult 1790),218,-79,152,-31,152,-31,102,102,15,23,-99,0
(adult 145),164,-114,152,-31,152,-31,120,120,14,23,-99,0
(adult 304),182,-67,152,-31,152,-31,51,51,19,23,-99,0
(adult 2447),193,-101,152,-31,152,-31,76,76,17,23,-99,0
(adult 2211),233,-73,152,-31,152,-31,118,118,14,23,-99,0
(adult 2555),154,-81,152,-31,152,-31,69,69,18,23.1,-99,0
(adult 1850),233,-110,152,-31,152,-31,110,110,14,23.1,-99,0
(adult 1740),79,-122,135,-31,135,-31,124,124,14,23.1,-99,0
(adult 2152),107,-196,135,-31,135,-31,176,176,10,23.2,-99,0
(adult 2518),195,-126,152,-31,152,-31,103,103,15,23.2,-99,0
(adult 777),157,-112,152,-31,152,-31,111,111,15,23.2,-99,0
(adult 1700),100,-71,135,-31,135,-31,57,57,19,23.2,-99,0
(adult 770),38,-162,135,-31,135,-31,177,177,10,23.2,-99,0
(adult 2440),41,-169,135,-31,135,-31,177,177,10,23.2,-99,0
(adult 554),117,-45,135,-31,135,-31,31,31,21,23.2,-99,0
(adult 921),173,-65,152,-31,152,-31,41,41,20,23.3,-99,0
(adult 662),29,-214,135,-31,135,-31,201,201,8,23.3,-99,0
(adult 2282),55,-127,135,-31,135,-31,122,122,14,23.3,-99,0
(adult 1980),204,-85,152,-31,152,-31,78,78,17,23.3,-99,0
(adult 1727),76,-110,135,-31,135,-31,126,126,14,23.3,-99,0
(adult 2384),193,-135,152,-31,152,-31,135,135,13,23.4,-99,0
(adult 1847),87,-116,135,-31,135,-31,114,114,15,23.4,-99,0
(adult 1891),193,-134,152,-31,152,-31,135,135,13,23.4,-99,0
(adult 1025),147,-128,152,-31,152,-31,142,142,13,23.4,-99,0
(adult 1448),20,-195,135,-31,135,-31,207,207,8,23.4,-99,0
(adult 201),188,-162,152,-31,152,-31,182,182,10,23.4,-99,0
(adult 955),123,-114,135,-31,135,-31,83,83,17,23.5,-99,0
(adult 1414),137,-161,135,-31,135,-31,168,168,11,23.5,-99,0
(adult 1649),142,-61,135,-31,135,-31,34,34,21,23.5,-99,0
(adult 1627),159,-81,152,-31,152,-31,73,73,18,23.6,-99,0
(adult 319),198,-57,152,-31,152,-31,61,61,19,23.6,-99,0
(adult 2576),196,-82,152,-31,152,-31,70,70,18,23.6,-99,0
(adult 2690),105,-127,135,-31,135,-31,99,99,16,23.6,-99,0
(adult 170),207,-24,152,-31,152,-31,199,199,10,23.7,-99,0
(adult 118),131,-39,135,-31,135,-31,9,9,23,23.7,-99,0
(adult 914),38,-184,135,-31,135,-31,183,183,10,23.7,-99,0
(adult 2538),210,-25,152,-31,152,-31,198,198,10,23.7,-99,0
(adult 2645),210,-25,152,-31,152,-31,198,198,10,23.7,-99,0
(adult 2077),80,-143,135,-31,135,-31,133,133,14,23.8,-99,0
(adult 1797),186,-57,152,-31,152,-31,63,63,19,23.8,-99,0
(adult 2622),46,-179,135,-31,135,-31,172,172,11,23.8,-99,0
(adult 2087),113,-208,135,-31,135,-31,185,185,10,23.9,-99,0
(adult 1152),231,-73,152,-31,152,-31,116,116,15,23.9,-99,0
(adult 579),152,-84,152,-31,152,-31,68,68,19,23.9,-99,0
(adult 1304),57,-123,135,-31,135,-31,117,117,15,23.9,-99,0
(adult 2367),133,-171,135,-31,135,-31,179,179,11,24,-99,0
(adult 2443),98,-58,135,-31,135,-31,55,55,20,24,-99,0
(adult 1834),101,-39,135,-31,135,-31,38,38,21,24,-99,0
(adult 677),44,-143,135,-31,135,-31,149,149,13,24,-99,0
(adult 1169),92,-120,135,-31,135,-31,111,111,16,24.1,-99,0
(adult 1121),59,-145,135,-31,135,-31,151,151,13,24.1,-99,0
(adult 2200),131,-170,135,-31,135,-31,181,181,11,24.1,-99,0
(adult 2646),140,-68,135,-31,135,-31,41,41,21,24.1,-99,0
(adult 804),194,-99,152,-31,152,-31,76,76,18,24.1,-99,0
(adult 439),91,-54,135,-31,135,-31,54,54,20,24.1,-99,0
(adult 2307),58,-117,135,-31,135,-31,123,123,15,24.2,-99,0
(adult 2183),187,-139,152,-31,152,-31,116,116,15,24.2,-99,0
(adult 790),126,-183,135,-31,135,-31,165,165,12,24.2,-99,0
(adult 779),212,-80,152,-31,152,-31,92,92,17,24.2,-99,0
(adult 894),196,-136,152,-31,152,-31,133,133,14,24.2,-99,0
(car 2761),192,-138,1,-160,1,-160,270,270,21,24.2,-99,0
(adult 80),161,-52,152,-31,152,-31,27,27,22,24.2,-99,0
(adult 766),118,-47,135,-31,135,-31,30,30,22,24.2,-99,0
(adult 1954),190,-91,152,-31,152,-31,64,64,19,24.2,-99,0
(adult 871),229,-122,152,-31,152,-31,114,114,15,24.2,-99,0
(adult 1466),104,-47,135,-31,135,-31,44,44,21,24.2,-99,0
(adult 1715),155,-77,152,-31,152,-31,67,67,19,24.3,-99,0
(adult 1821),100,-71,135,-31,135,-31,58,58,20,24.3,-99,0
(adult 2105),161,-75,152,-31,152,-31,54,54,20,24.3,-99,0
(adult 1443),195,-99,152,-31,152,-31,78,78,18,24.3,-99,0
